"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|SE3","05.01.2022 16:00 - 05.01.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1367","0","6976","1165","n/e","0","n/e","n/e","1380"
"BZN|SE3","05.01.2022 17:00 - 05.01.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1427","0","6974","1147","n/e","0","n/e","n/e","1442"
"BZN|SE3","05.01.2022 18:00 - 05.01.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1424","0","6973","1164","n/e","0","n/e","n/e","1590"
"BZN|SE3","05.01.2022 19:00 - 05.01.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1386","0","6972","1188","n/e","0","n/e","n/e","1706"
"BZN|SE3","05.01.2022 20:00 - 05.01.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1329","0","6971","1181","n/e","0","n/e","n/e","1797"
"BZN|SE3","05.01.2022 21:00 - 05.01.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1064","0","6972","1188","n/e","0","n/e","n/e","1864"
"BZN|SE3","05.01.2022 22:00 - 05.01.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","999","0","6972","1197","n/e","0","n/e","n/e","1957"
"BZN|SE3","05.01.2022 23:00 - 06.01.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","951","0","6972","1150","n/e","0","n/e","n/e","1990"
"BZN|SE3","06.01.2022 00:00 - 06.01.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","924","0","6971","983","n/e","0","n/e","n/e","1992"
"BZN|SE3","06.01.2022 01:00 - 06.01.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","915","0","6969","902","n/e","0","n/e","n/e","1963"
"BZN|SE3","06.01.2022 02:00 - 06.01.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","915","0","6969","866","n/e","0","n/e","n/e","1900"
"BZN|SE3","06.01.2022 03:00 - 06.01.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","919","0","6971","870","n/e","0","n/e","n/e","1855"
"BZN|SE3","06.01.2022 04:00 - 06.01.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","948","0","6971","904","n/e","0","n/e","n/e","1782"
"BZN|SE3","06.01.2022 05:00 - 06.01.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","958","0","6970","1003","n/e","0","n/e","n/e","1700"
"BZN|SE3","06.01.2022 06:00 - 06.01.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1038","0","6970","1120","n/e","0","n/e","n/e","1605"
"BZN|SE3","06.01.2022 07:00 - 06.01.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1259","0","6970","1187","n/e","0","n/e","n/e","1540"
"BZN|SE3","06.01.2022 08:00 - 06.01.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1382","0","6629","1258","n/e","0","n/e","n/e","1481"
"BZN|SE3","06.01.2022 09:00 - 06.01.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1528","0","6287","1251","n/e","2","n/e","n/e","1435"
"BZN|SE3","06.01.2022 10:00 - 06.01.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1551","0","6317","1261","n/e","9","n/e","n/e","1315"
"BZN|SE3","06.01.2022 11:00 - 06.01.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1559","0","6369","1299","n/e","17","n/e","n/e","1142"
"BZN|SE3","06.01.2022 12:00 - 06.01.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1557","0","6396","1303","n/e","18","n/e","n/e","998"
"BZN|SE3","06.01.2022 13:00 - 06.01.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1557","0","6395","1290","n/e","13","n/e","n/e","884"
"BZN|SE3","06.01.2022 14:00 - 06.01.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1558","0","6397","1291","n/e","5","n/e","n/e","847"
"BZN|SE3","06.01.2022 15:00 - 06.01.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1570","0","6424","1288","n/e","0","n/e","n/e","887"
"BZN|SE3","06.01.2022 16:00 - 06.01.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1571","0","6559","1288","n/e","0","n/e","n/e","914"
"BZN|SE3","06.01.2022 17:00 - 06.01.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1573","0","6667","1285","n/e","0","n/e","n/e","963"
"BZN|SE3","06.01.2022 18:00 - 06.01.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1571","0","6668","1284","n/e","0","n/e","n/e","969"
"BZN|SE3","06.01.2022 19:00 - 06.01.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1534","0","6668","1290","n/e","0","n/e","n/e","974"
"BZN|SE3","06.01.2022 20:00 - 06.01.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1498","0","6672","1285","n/e","0","n/e","n/e","927"
"BZN|SE3","06.01.2022 21:00 - 06.01.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1395","0","6096","1276","n/e","0","n/e","n/e","942"
"BZN|SE3","06.01.2022 22:00 - 06.01.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1228","0","5541","1262","n/e","0","n/e","n/e","883"
"BZN|SE3","06.01.2022 23:00 - 07.01.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1073","0","5546","1248","n/e","0","n/e","n/e","859"
"BZN|SE3","07.01.2022 00:00 - 07.01.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1011","0","5550","1211","n/e","0","n/e","n/e","755"
"BZN|SE3","07.01.2022 01:00 - 07.01.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","984","0","5557","1107","n/e","0","n/e","n/e","676"
"BZN|SE3","07.01.2022 02:00 - 07.01.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","967","0","5564","943","n/e","0","n/e","n/e","591"
"BZN|SE3","07.01.2022 03:00 - 07.01.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","951","0","5555","928","n/e","0","n/e","n/e","526"
"BZN|SE3","07.01.2022 04:00 - 07.01.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1013","0","5556","926","n/e","0","n/e","n/e","487"
"BZN|SE3","07.01.2022 05:00 - 07.01.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1040","0","5563","958","n/e","0","n/e","n/e","482"
"BZN|SE3","07.01.2022 06:00 - 07.01.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1357","0","5586","1093","n/e","0","n/e","n/e","525"
"BZN|SE3","07.01.2022 07:00 - 07.01.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1476","0","5586","1151","n/e","0","n/e","n/e","600"
"BZN|SE3","07.01.2022 08:00 - 07.01.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1538","0","5587","1204","n/e","0","n/e","n/e","721"
"BZN|SE3","07.01.2022 09:00 - 07.01.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1562","0","5595","1187","n/e","1","n/e","n/e","825"
"BZN|SE3","07.01.2022 10:00 - 07.01.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1577","0","5617","1165","n/e","3","n/e","n/e","901"
"BZN|SE3","07.01.2022 11:00 - 07.01.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1580","0","5617","1155","n/e","6","n/e","n/e","924"
"BZN|SE3","07.01.2022 12:00 - 07.01.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1580","0","5616","1151","n/e","5","n/e","n/e","937"
"BZN|SE3","07.01.2022 13:00 - 07.01.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1576","0","5624","1162","n/e","3","n/e","n/e","964"
"BZN|SE3","07.01.2022 14:00 - 07.01.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1576","0","5645","1168","n/e","1","n/e","n/e","979"
"BZN|SE3","07.01.2022 15:00 - 07.01.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1577","0","5645","1187","n/e","0","n/e","n/e","1004"
"BZN|SE3","07.01.2022 16:00 - 07.01.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1601","0","5647","1192","n/e","0","n/e","n/e","1008"
"BZN|SE3","07.01.2022 17:00 - 07.01.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1604","0","5655","1194","n/e","0","n/e","n/e","1008"
"BZN|SE3","07.01.2022 18:00 - 07.01.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1603","0","5678","1192","n/e","0","n/e","n/e","980"
"BZN|SE3","07.01.2022 19:00 - 07.01.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1567","0","5678","1198","n/e","0","n/e","n/e","976"
"BZN|SE3","07.01.2022 20:00 - 07.01.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1501","0","5678","1210","n/e","0","n/e","n/e","952"
"BZN|SE3","07.01.2022 21:00 - 07.01.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1316","0","5686","1204","n/e","0","n/e","n/e","920"
"BZN|SE3","07.01.2022 22:00 - 07.01.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1275","0","5709","1195","n/e","0","n/e","n/e","881"
"BZN|SE3","07.01.2022 23:00 - 08.01.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1216","0","5708","1192","n/e","0","n/e","n/e","840"
"BZN|SE3","08.01.2022 00:00 - 08.01.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1195","0","5708","1136","n/e","0","n/e","n/e","790"
"BZN|SE3","08.01.2022 01:00 - 08.01.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1186","0","5714","1140","n/e","0","n/e","n/e","748"
"BZN|SE3","08.01.2022 02:00 - 08.01.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1182","0","5735","1139","n/e","0","n/e","n/e","739"
"BZN|SE3","08.01.2022 03:00 - 08.01.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1186","0","5705","1131","n/e","0","n/e","n/e","697"
"BZN|SE3","08.01.2022 04:00 - 08.01.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1188","0","5704","1121","n/e","0","n/e","n/e","662"
"BZN|SE3","08.01.2022 05:00 - 08.01.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1195","0","5711","1124","n/e","0","n/e","n/e","630"
"BZN|SE3","08.01.2022 06:00 - 08.01.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1346","0","5731","1119","n/e","0","n/e","n/e","593"
"BZN|SE3","08.01.2022 07:00 - 08.01.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1383","0","5731","1119","n/e","0","n/e","n/e","550"
"BZN|SE3","08.01.2022 08:00 - 08.01.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1488","0","5731","1130","n/e","0","n/e","n/e","514"
"BZN|SE3","08.01.2022 09:00 - 08.01.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1515","0","5737","1133","n/e","1","n/e","n/e","452"
"BZN|SE3","08.01.2022 10:00 - 08.01.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1521","0","5758","1120","n/e","2","n/e","n/e","427"
"BZN|SE3","08.01.2022 11:00 - 08.01.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1521","0","5757","1122","n/e","4","n/e","n/e","368"
"BZN|SE3","08.01.2022 12:00 - 08.01.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1516","0","5759","1121","n/e","4","n/e","n/e","298"
"BZN|SE3","08.01.2022 13:00 - 08.01.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1517","0","5765","1122","n/e","3","n/e","n/e","244"
"BZN|SE3","08.01.2022 14:00 - 08.01.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1518","0","5784","1125","n/e","1","n/e","n/e","208"
"BZN|SE3","08.01.2022 15:00 - 08.01.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1520","0","5785","1124","n/e","0","n/e","n/e","211"
"BZN|SE3","08.01.2022 16:00 - 08.01.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1521","0","5785","1123","n/e","0","n/e","n/e","219"
"BZN|SE3","08.01.2022 17:00 - 08.01.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1514","0","5791","1116","n/e","0","n/e","n/e","206"
"BZN|SE3","08.01.2022 18:00 - 08.01.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1512","0","5792","1113","n/e","0","n/e","n/e","191"
"BZN|SE3","08.01.2022 19:00 - 08.01.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1438","0","5793","1121","n/e","0","n/e","n/e","197"
"BZN|SE3","08.01.2022 20:00 - 08.01.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1197","0","5812","1084","n/e","0","n/e","n/e","196"
"BZN|SE3","08.01.2022 21:00 - 08.01.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1006","0","5822","1073","n/e","0","n/e","n/e","209"
"BZN|SE3","08.01.2022 22:00 - 08.01.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","953","0","5832","1044","n/e","0","n/e","n/e","225"
"BZN|SE3","08.01.2022 23:00 - 09.01.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","898","0","5832","1023","n/e","0","n/e","n/e","245"
"BZN|SE3","09.01.2022 00:00 - 09.01.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","877","0","5833","1001","n/e","0","n/e","n/e","310"
"BZN|SE3","09.01.2022 01:00 - 09.01.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","862","0","5832","986","n/e","0","n/e","n/e","344"
"BZN|SE3","09.01.2022 02:00 - 09.01.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","954","0","5831","985","n/e","0","n/e","n/e","375"
"BZN|SE3","09.01.2022 03:00 - 09.01.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","861","0","5832","990","n/e","0","n/e","n/e","414"
"BZN|SE3","09.01.2022 04:00 - 09.01.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","864","0","5833","995","n/e","0","n/e","n/e","468"
"BZN|SE3","09.01.2022 05:00 - 09.01.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","962","0","5832","1020","n/e","0","n/e","n/e","522"
"BZN|SE3","09.01.2022 06:00 - 09.01.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","967","0","5832","1032","n/e","0","n/e","n/e","545"
"BZN|SE3","09.01.2022 07:00 - 09.01.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1100","0","5833","1059","n/e","0","n/e","n/e","601"
"BZN|SE3","09.01.2022 08:00 - 09.01.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1174","0","5832","1082","n/e","0","n/e","n/e","671"
"BZN|SE3","09.01.2022 09:00 - 09.01.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1313","0","5832","1111","n/e","0","n/e","n/e","718"
"BZN|SE3","09.01.2022 10:00 - 09.01.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1394","0","5832","1124","n/e","2","n/e","n/e","757"
"BZN|SE3","09.01.2022 11:00 - 09.01.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1434","0","5831","1124","n/e","4","n/e","n/e","810"
"BZN|SE3","09.01.2022 12:00 - 09.01.2022 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1458","0","5831","1131","n/e","4","n/e","n/e","842"
"BZN|SE3","09.01.2022 13:00 - 09.01.2022 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1462","0","5831","1161","n/e","3","n/e","n/e","894"
"BZN|SE3","09.01.2022 14:00 - 09.01.2022 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1466","0","5830","1167","n/e","1","n/e","n/e","982"
"BZN|SE3","09.01.2022 15:00 - 09.01.2022 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1478","0","5832","1166","n/e","0","n/e","n/e","1065"
"BZN|SE3","09.01.2022 16:00 - 09.01.2022 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1500","0","5832","1171","n/e","0","n/e","n/e","1121"
"BZN|SE3","09.01.2022 17:00 - 09.01.2022 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1501","0","5831","1176","n/e","0","n/e","n/e","1193"
"BZN|SE3","09.01.2022 18:00 - 09.01.2022 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1499","0","5831","1180","n/e","0","n/e","n/e","1181"
"BZN|SE3","09.01.2022 19:00 - 09.01.2022 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1498","0","5830","1183","n/e","0","n/e","n/e","1167"
"BZN|SE3","09.01.2022 20:00 - 09.01.2022 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1465","0","5830","1177","n/e","0","n/e","n/e","1134"
"BZN|SE3","09.01.2022 21:00 - 09.01.2022 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1367","0","5830","1172","n/e","0","n/e","n/e","1135"
"BZN|SE3","09.01.2022 22:00 - 09.01.2022 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1353","0","5829","1165","n/e","0","n/e","n/e","1124"
"BZN|SE3","09.01.2022 23:00 - 10.01.2022 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1341","0","5829","1207","n/e","0","n/e","n/e","1115"
"BZN|SE3","10.01.2022 00:00 - 10.01.2022 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1258","0","5833","1192","n/e","0","n/e","n/e","1095"
"BZN|SE3","10.01.2022 01:00 - 10.01.2022 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1250","0","5833","1155","n/e","0","n/e","n/e","1044"
"BZN|SE3","10.01.2022 02:00 - 10.01.2022 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1252","0","5833","1153","n/e","0","n/e","n/e","986"
"BZN|SE3","10.01.2022 03:00 - 10.01.2022 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1251","0","5834","1157","n/e","0","n/e","n/e","948"
"BZN|SE3","10.01.2022 04:00 - 10.01.2022 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1267","0","5834","1154","n/e","0","n/e","n/e","887"
"BZN|SE3","10.01.2022 05:00 - 10.01.2022 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1174","0","5834","1158","n/e","0","n/e","n/e","812"
"BZN|SE3","10.01.2022 06:00 - 10.01.2022 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1345","0","5834","1171","n/e","0","n/e","n/e","744"
"BZN|SE3","10.01.2022 07:00 - 10.01.2022 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1350","0","5833","1211","n/e","0","n/e","n/e","635"
"BZN|SE3","10.01.2022 08:00 - 10.01.2022 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1448","0","5834","1324","n/e","0","n/e","n/e","546"
"BZN|SE3","10.01.2022 09:00 - 10.01.2022 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1447","0","5826","1377","n/e","1","n/e","n/e","485"
"BZN|SE3","10.01.2022 10:00 - 10.01.2022 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1459","0","5826","1381","n/e","3","n/e","n/e","390"
"BZN|SE3","10.01.2022 11:00 - 10.01.2022 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1461","0","5827","1384","n/e","7","n/e","n/e","308"
